URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
105198,29,12,17,-3.4,98,41%,14%,,,2.6,102,83%,10%,,,-2.9,98,52%,7%,,,41%,7%,2017
140608,51,26,25,1.4,105,75%,33%,,,-1,106,73%,37%,,,3.3,107,76%,41%,,,75%,16%,2017
101283,58,32,26,7.7,110,97%,53%,,,4.6,111,97%,55%,,,6.6,110,98%,47%,,,93%,26%,2017
126045,,,,,,,,,,,,,,,,,,,,,,,,2017
119523,4,,,,,,,,,,,,,,,,,,,,,,,2017
106753,55,28,27,-3.2,102,62%,16%,,,-0.8,107,80%,35%,,,-1.5,103,76%,18%,,,62%,7%,2017
125185,16,10,6,-1.3,102,63%,6%,,,-10.7,101,44%,19%,,,-4,102,63%,13%,,,38%,0%,2017
141902,28,11,17,4.3,110,86%,61%,,,2.2,108,93%,29%,,,0.5,106,79%,39%,,,79%,18%,2017
121021,34,15,19,1.8,102,59%,15%,,,3.6,102,59%,15%,,,1,101,65%,9%,,,41%,9%,2017
133312,45,23,22,0.4,103,69%,22%,,,-0.1,104,71%,18%,,,-0.6,102,69%,9%,,,56%,4%,2017
109986,59,31,28,-2.6,104,75%,24%,,,0.4,105,75%,20%,,,-2.1,104,78%,20%,,,69%,8%,2017
143403,49,23,26,-0.9,101,51%,12%,,,-2.7,104,57%,20%,,,0.5,103,55%,22%,,,47%,6%,2017
101499,29,14,15,-3,100,52%,17%,,,-0.6,105,66%,34%,,,-0.6,103,62%,24%,,,45%,3%,2017
121826,6,3,3,-5,99,50%,0%,,,-3.3,99,33%,0%,,,-3.3,101,67%,0%,,,33%,0%,2017
139298,54,25,29,0.5,105,87%,30%,,,0.6,108,91%,43%,,,1.7,107,87%,37%,,,76%,17%,2017
121395,38,19,19,2,105,71%,32%,,,-0.1,106,74%,29%,,,2.9,106,79%,37%,,,55%,11%,2017
138538,88,39,49,-0.6,101,63%,13%,,,2,102,66%,15%,,,-0.8,101,58%,9%,,,49%,3%,2017
125284,,,,,,,,,,,,,,,,,,,,,,,,2017
143119,57,31,26,-0.3,102,65%,25%,,,0.2,105,75%,30%,,,-0.6,102,68%,19%,,,54%,4%,2017
108009,12,7,5,2.6,105,75%,17%,,,-0.4,106,67%,33%,,,-0.4,102,67%,8%,,,58%,0%,2017
141982,29,12,17,-2.5,100,62%,7%,,,-1.8,104,76%,34%,,,-0.3,103,66%,21%,,,45%,7%,2017
105422,86,51,35,-1.9,99,44%,13%,,,-0.4,104,65%,21%,,,-1.1,101,55%,17%,,,37%,3%,2017
115940,111,55,56,1,108,85%,41%,,,1.2,107,83%,39%,,,0.6,107,90%,33%,,,77%,21%,2017
113386,38,22,16,-1.8,99,58%,11%,,,-0.1,104,71%,26%,,,-1.9,100,58%,8%,,,50%,0%,2017
139998,,,,,,,,,,,,,,,,,,,,,,,,2017
141330,24,13,11,1.5,103,88%,13%,,,1.7,105,92%,13%,,,1.6,104,79%,8%,,,63%,4%,2017
110356,70,32,38,5,107,86%,34%,,,3.8,113,94%,71%,,,6.6,109,93%,36%,,,81%,13%,2017
105302,64,42,22,1.1,105,75%,33%,,,-0.3,106,78%,27%,,,1.1,105,83%,23%,,,72%,6%,2017
114769,45,14,31,5.7,109,89%,49%,,,3.7,112,98%,60%,,,4.5,108,89%,47%,,,82%,27%,2017
123371,36,22,14,2.1,104,81%,17%,,,2,102,67%,6%,,,-0.4,102,67%,8%,,,53%,6%,2017
106839,24,14,10,-3.7,92,29%,13%,,,-4.3,96,25%,13%,,,-3.3,94,33%,0%,,,21%,0%,2017
121459,43,21,22,0.6,105,72%,28%,,,2.1,107,77%,44%,,,0.6,105,77%,35%,,,70%,12%,2017
113148,10,7,3,-0.3,103,60%,10%,,,-1.4,99,50%,0%,,,-4.3,99,40%,0%,,,40%,0%,2017
131725,56,32,24,-1.8,100,54%,9%,,,-1.5,105,80%,27%,,,-1.8,101,57%,16%,,,34%,4%,2017
107634,41,23,18,-5.3,100,54%,5%,,,-2.6,104,73%,7%,,,-5.9,100,49%,7%,,,34%,0%,2017
110812,15,10,5,-2.5,103,60%,20%,,,-5.9,104,67%,27%,,,-2,104,60%,27%,,,53%,7%,2017
119923,8,6,2,-3.7,103,75%,0%,,,0.2,106,100%,13%,,,2.2,108,100%,25%,,,75%,0%,2017
143334,47,21,26,0.8,103,70%,26%,,,-2.6,106,77%,38%,,,0.5,103,79%,15%,,,66%,4%,2017
101280,80,46,34,2.4,106,73%,36%,,,1.6,111,90%,61%,,,3,107,83%,39%,,,70%,20%,2017
109842,89,41,48,0.7,107,87%,39%,,,-0.3,107,85%,39%,,,-0.1,106,90%,34%,,,83%,10%,2017
117101,5,,,,,,,,,,,,,,,,,,,,,,,2017
106100,56,29,27,1.1,103,71%,20%,,,-1.4,103,73%,18%,,,0,102,66%,14%,,,55%,4%,2017
138334,88,48,40,-2.4,100,50%,9%,,,2.4,102,63%,14%,,,0,103,72%,13%,,,47%,7%,2017
121404,12,3,9,-3.9,102,67%,25%,,,-1.4,104,67%,25%,,,-5.9,100,67%,0%,,,42%,0%,2017
114727,19,5,14,-0.7,105,79%,21%,,,1.3,103,74%,21%,,,-3.2,102,68%,11%,,,68%,11%,2017
121820,9,5,4,-0.8,100,44%,11%,,,-7.5,101,56%,11%,,,-2.5,98,44%,0%,,,22%,0%,2017
139342,20,8,12,2.4,110,90%,50%,,,-1.8,111,90%,50%,,,0.4,108,90%,30%,,,80%,25%,2017
110431,58,30,28,2.6,109,84%,50%,,,0.7,108,90%,38%,,,-0.2,106,90%,31%,,,76%,17%,2017
121564,13,5,8,1.5,107,77%,46%,,,-0.7,107,85%,31%,,,2.7,109,85%,38%,,,77%,15%,2017
105723,29,20,9,-1.6,106,90%,21%,,,-3.7,107,83%,24%,,,-3.1,104,79%,17%,,,69%,10%,2017
107206,28,17,11,-1.8,100,61%,7%,,,3.6,102,64%,11%,,,-0.9,101,64%,11%,,,54%,4%,2017
105468,27,13,14,2.4,106,85%,19%,,,-3.5,104,78%,15%,,,1.6,104,81%,15%,,,56%,0%,2017
105913,52,30,22,3,102,69%,6%,,,3.7,105,79%,21%,,,5.7,106,85%,17%,,,63%,0%,2017
108693,29,13,16,-1,104,76%,21%,,,0,107,83%,28%,,,2.5,107,86%,34%,,,66%,10%,2017
138510,68,36,32,-3.3,98,46%,10%,,,-6.7,98,43%,12%,,,-3.7,98,50%,7%,,,34%,1%,2017
120550,45,26,19,0.2,105,78%,18%,,,1.3,107,84%,38%,,,0,104,76%,18%,,,62%,7%,2017
119540,4,,,,,,,,,,,,,,,,,,,,,,,2017
110399,44,26,18,-2.2,102,55%,25%,,,-4.8,103,59%,23%,,,-4,100,59%,7%,,,41%,2%,2017
107903,60,30,30,1.2,105,73%,38%,,,-1.9,106,80%,33%,,,0.2,104,68%,28%,,,65%,8%,2017
100781,43,20,23,2.4,108,88%,40%,,,3.1,110,91%,53%,,,7.5,113,95%,74%,,,81%,35%,2017
113064,16,9,7,6.6,110,81%,69%,,,3.9,108,81%,31%,,,1.4,105,69%,25%,,,69%,13%,2017
117339,31,20,11,-2.4,104,77%,16%,,,-3.2,105,71%,32%,,,-3.2,103,68%,29%,,,55%,10%,2017
138617,23,10,13,0.5,108,87%,43%,,,2.1,106,87%,22%,,,-2.5,105,87%,13%,,,83%,4%,2017
104366,60,31,29,-0.1,105,78%,33%,,,0.4,108,83%,38%,,,1.1,107,90%,32%,,,72%,10%,2017
104629,42,20,22,1.5,105,83%,26%,,,0,107,86%,29%,,,2.3,106,83%,21%,,,79%,5%,2017
109267,19,11,8,3.1,105,79%,32%,,,-2,105,68%,37%,,,-1.2,101,63%,5%,,,47%,5%,2017
142279,30,16,14,8.8,113,93%,67%,,,1.9,112,93%,60%,,,3.2,108,90%,33%,,,83%,17%,2017
138930,68,33,35,-1,103,74%,19%,,,-0.1,104,72%,19%,,,-1.5,103,72%,15%,,,57%,6%,2017
104168,28,12,16,1.9,100,68%,14%,,,1.7,101,64%,25%,,,0.9,99,43%,14%,,,43%,0%,2017
111614,52,26,26,2.3,108,87%,42%,,,0.5,109,94%,46%,,,2.2,107,92%,42%,,,83%,8%,2017
102967,56,27,29,1.8,105,79%,21%,,,0.3,108,86%,36%,,,-0.1,103,77%,18%,,,63%,9%,2017
120412,8,6,2,-3.6,101,63%,13%,,,-2.8,98,38%,0%,,,-9,96,38%,0%,,,25%,0%,2017
114110,59,23,36,-1.4,104,81%,20%,,,0.7,109,88%,44%,,,1.1,106,86%,39%,,,76%,14%,2017
120517,13,1,12,2.6,107,85%,38%,,,-0.3,106,77%,23%,,,-1.1,103,77%,15%,,,54%,15%,2017
121017,29,16,13,0.3,109,97%,38%,,,-1,110,93%,59%,,,-0.9,107,90%,31%,,,86%,17%,2017
116797,16,10,6,0.4,109,69%,38%,,,-1.6,106,69%,44%,,,-0.8,105,75%,38%,,,69%,19%,2017
115095,27,15,12,2.2,105,74%,44%,,,1.5,103,74%,11%,,,-2.5,100,67%,11%,,,63%,4%,2017
108048,28,18,10,-0.8,100,54%,0%,,,1.3,102,61%,14%,,,2.6,104,82%,7%,,,46%,0%,2017
108024,50,22,28,4.4,109,92%,48%,,,1,111,96%,58%,,,2.2,107,90%,20%,,,86%,12%,2017
142344,25,11,14,3,104,76%,24%,,,-4.2,101,52%,8%,,,0.1,102,64%,16%,,,52%,4%,2017
107252,61,26,35,2.2,108,92%,38%,,,1.2,110,90%,51%,,,1.6,107,92%,28%,,,87%,13%,2017
112282,11,6,5,4.6,111,82%,45%,,,3.4,111,82%,64%,,,2,108,82%,36%,,,73%,27%,2017
109040,44,24,20,1,107,89%,34%,,,-0.7,108,93%,32%,,,0.8,107,86%,36%,,,77%,7%,2017
116645,8,5,3,3.2,106,100%,13%,,,0.9,107,100%,13%,,,0.2,103,100%,0%,,,75%,0%,2017
110452,26,13,13,1.1,108,73%,46%,,,-0.5,107,73%,35%,,,2.6,108,88%,50%,,,69%,19%,2017
131103,59,34,25,0.2,103,59%,20%,,,0.4,106,69%,37%,,,1.8,105,66%,29%,,,51%,15%,2017
112535,7,3,4,4.7,111,100%,57%,,,0.7,108,100%,29%,,,-1.8,104,86%,14%,,,86%,14%,2017
141412,,,,,,,,,,,,,,,,,,,,,,,,2017
112675,35,19,16,-2.1,101,51%,9%,,,-0.1,105,74%,20%,,,0.6,105,80%,14%,,,51%,3%,2017
113073,63,29,34,-1.4,105,75%,27%,,,-0.1,106,78%,33%,,,-2.5,103,71%,22%,,,63%,14%,2017
123185,29,13,16,5.1,110,97%,48%,,,-0.5,107,83%,41%,,,0.2,106,90%,14%,,,79%,3%,2017
120987,88,47,41,-1.8,103,69%,24%,,,-2.5,104,74%,28%,,,-1.4,103,67%,24%,,,59%,8%,2017
144743,,,,,,,,,,,,,,,,,,,,,,,,2017
123353,11,6,5,-1.1,100,73%,0%,,,0.7,100,55%,18%,,,-2.9,99,45%,9%,,,45%,0%,2017
117255,57,29,28,-0.2,102,67%,25%,,,-1.5,107,86%,33%,,,2.1,105,81%,26%,,,60%,7%,2017
138073,49,24,25,-4,97,37%,6%,,,0.7,102,63%,16%,,,-2,100,63%,10%,,,37%,4%,2017
136288,112,40,72,4.7,109,99%,46%,,,1.7,114,100%,86%,,,7.7,112,100%,69%,,,90%,15%,2017
134217,30,15,15,1.2,102,63%,7%,,,3.4,106,77%,37%,,,2.7,104,77%,17%,,,60%,7%,2017
125040,59,33,26,1.5,107,86%,42%,,,0.5,108,86%,37%,,,1.5,107,85%,37%,,,76%,19%,2017
101420,116,65,51,-3.2,104,76%,20%,,,-2.4,107,79%,37%,,,-3.3,104,72%,22%,,,63%,4%,2017
112120,12,4,8,1.8,107,92%,42%,,,1.7,108,83%,58%,,,2.3,108,75%,42%,,,67%,25%,2017
121281,52,27,25,-0.1,105,67%,29%,,,2.1,106,77%,25%,,,-1.6,104,71%,17%,,,60%,10%,2017
123658,2,,,,,,,,,,,,,,,,,,,,,,,2017
122468,59,31,28,-1.5,103,68%,20%,,,-1.8,105,73%,34%,,,-2.4,102,64%,12%,,,51%,3%,2017
109971,8,4,4,3.5,111,100%,63%,,,3.6,110,88%,38%,,,2.1,109,88%,50%,,,88%,50%,2017
139951,26,14,12,8.5,106,85%,42%,,,7.4,107,85%,35%,,,9.2,108,85%,54%,,,81%,19%,2017
140551,53,30,23,-0.8,100,57%,8%,,,-1.9,101,64%,15%,,,-0.5,100,70%,8%,,,45%,2%,2017
111175,20,15,5,-3.2,101,55%,10%,,,-0.4,104,70%,25%,,,-2.5,102,60%,20%,,,45%,10%,2017
131590,30,17,13,3.8,110,93%,70%,,,-1,108,90%,43%,,,2.7,108,93%,53%,,,80%,23%,2017
111211,35,20,15,7,106,86%,23%,,,3.9,106,80%,31%,,,6.7,106,83%,29%,,,77%,3%,2017
116123,27,9,18,-0.2,102,78%,4%,,,0.7,105,81%,15%,,,0.1,102,81%,11%,,,67%,0%,2017
121457,28,13,15,1.4,107,86%,39%,,,-1.8,105,75%,21%,,,-0.9,104,71%,14%,,,64%,7%,2017
103693,58,28,30,-3.2,99,48%,7%,,,-0.5,102,62%,21%,,,-2.5,100,62%,7%,,,43%,2%,2017
112546,29,14,15,-2.3,103,72%,10%,,,1.9,107,90%,34%,,,0.8,106,93%,14%,,,62%,7%,2017
144645,,,,,,,,,,,,,,,,,,,,,,,,2017
124604,6,1,5,,98,33%,0%,,,,103,67%,17%,,,,98,50%,17%,,,33%,0%,2017
136549,59,30,29,0.4,102,75%,10%,,,0.7,105,85%,29%,,,0.8,102,80%,10%,,,66%,5%,2017
139723,52,31,21,5.6,107,92%,29%,,,5.5,109,94%,50%,,,7.5,110,96%,56%,,,88%,17%,2017
110635,40,19,21,1.3,107,83%,40%,,,-0.5,106,83%,23%,,,0.8,106,88%,23%,,,75%,18%,2017
102573,27,18,9,0.8,104,78%,22%,,,-0.2,103,70%,7%,,,-0.8,103,63%,19%,,,52%,7%,2017
104758,54,24,30,-0.7,103,69%,15%,,,-1.9,106,78%,31%,,,0.1,104,76%,24%,,,59%,0%,2017
140238,30,18,12,-1.6,102,73%,17%,,,0.3,104,73%,17%,,,1.5,105,80%,27%,,,67%,7%,2017
113079,46,28,18,-0.7,103,67%,13%,,,-1.5,105,76%,17%,,,-0.4,103,78%,7%,,,57%,4%,2017
101774,31,12,19,-0.4,103,68%,13%,,,-0.6,103,65%,10%,,,-2,102,58%,3%,,,55%,0%,2017
121483,17,8,9,0.6,108,94%,29%,,,1.3,106,94%,24%,,,-0.4,107,100%,24%,,,94%,18%,2017
141789,20,11,9,-0.3,101,55%,10%,,,1.9,103,65%,25%,,,1,103,55%,25%,,,45%,10%,2017
100263,29,12,17,1.1,109,97%,45%,,,-1.2,110,93%,52%,,,0.6,108,97%,31%,,,90%,10%,2017
118859,59,29,30,-1.6,103,71%,15%,,,1.3,107,85%,37%,,,0.9,106,81%,34%,,,63%,7%,2017
121582,61,31,30,0.3,104,67%,26%,,,0.5,105,70%,28%,,,-0.1,103,79%,23%,,,59%,10%,2017
100490,29,13,16,4.1,107,83%,28%,,,4.2,112,93%,66%,,,3.6,107,93%,31%,,,76%,21%,2017
108975,81,40,41,3.1,107,86%,40%,,,1.7,108,88%,44%,,,0.6,105,86%,22%,,,72%,12%,2017
112761,28,17,11,4.9,108,86%,32%,,,0.9,108,79%,36%,,,3.3,106,75%,25%,,,68%,11%,2017
106763,14,10,4,-2.8,99,64%,0%,,,-0.6,100,64%,7%,,,-2.6,100,64%,7%,,,64%,0%,2017
135796,39,17,22,0.8,103,67%,21%,,,-0.5,107,82%,36%,,,1.6,104,72%,18%,,,59%,0%,2017
101725,30,14,16,3.1,107,77%,40%,,,2.7,109,87%,47%,,,3.3,106,77%,43%,,,73%,13%,2017
112502,30,16,14,-2.6,105,77%,23%,,,-1.8,106,70%,30%,,,-3.6,104,63%,23%,,,57%,10%,2017
107950,56,28,28,-3.4,99,46%,7%,,,-2.3,103,59%,13%,,,-1.1,102,63%,7%,,,39%,0%,2017
137304,25,14,11,1,107,92%,24%,,,0.8,112,100%,68%,,,2.6,108,96%,40%,,,80%,12%,2017
138388,53,32,21,3.4,107,72%,40%,,,-1,105,72%,26%,,,0.7,105,70%,23%,,,60%,8%,2017
110239,40,20,20,-2.1,103,63%,20%,,,-0.2,106,78%,25%,,,0.2,105,80%,30%,,,60%,18%,2017
123434,26,12,14,2.4,109,88%,50%,,,0.1,109,92%,50%,,,1.9,109,100%,35%,,,81%,15%,2017
106611,58,33,25,0.4,101,64%,12%,,,-1,104,72%,19%,,,0.7,102,66%,10%,,,47%,5%,2017
136929,77,39,38,-3.7,99,56%,8%,,,-1.8,103,68%,13%,,,-3.6,100,49%,4%,,,38%,3%,2017
109840,53,21,32,3.9,109,87%,47%,,,-0.4,109,91%,49%,,,2.4,107,85%,43%,,,77%,15%,2017
113397,16,8,8,-0.9,104,63%,19%,,,-1.4,104,88%,25%,,,-2.8,102,63%,13%,,,50%,6%,2017
102727,57,26,31,1.3,103,67%,19%,,,7.2,109,84%,47%,,,3.1,106,74%,37%,,,60%,14%,2017
141400,43,21,22,-1.8,101,63%,12%,,,3.5,106,81%,40%,,,2.3,105,84%,21%,,,63%,9%,2017
140348,44,20,24,-0.8,103,68%,20%,,,-2.7,104,70%,23%,,,-2.4,103,61%,23%,,,50%,7%,2017
103646,45,23,22,-0.9,102,73%,20%,,,-1.1,107,82%,36%,,,-1.8,102,67%,13%,,,58%,4%,2017
107910,63,26,37,-0.6,103,62%,22%,,,-0.4,106,79%,29%,,,-1.2,102,67%,17%,,,54%,3%,2017
141943,,,,,,,,,,,,,,,,,,,,,,,,2017
106322,60,31,29,0.1,102,70%,15%,,,5.9,107,90%,30%,,,2.8,105,78%,22%,,,67%,8%,2017
122403,57,30,27,0.1,102,72%,9%,,,1.4,105,79%,12%,,,-0.5,102,72%,11%,,,61%,4%,2017
119361,26,12,14,1.2,108,92%,31%,,,0.4,110,96%,58%,,,3.6,109,96%,46%,,,85%,15%,2017
137770,,,,,,,,,,,,,,,,,,,,,,,,2017
141099,59,27,32,-2,102,61%,17%,,,-7.6,103,61%,20%,,,-5.3,100,41%,17%,,,29%,7%,2017
143863,,,,,,,,,,,,,,,,,,,,,,,,2017
141951,,,,,,,,,,,,,,,,,,,,,,,,2017
112681,46,24,22,-2.4,104,70%,22%,,,-1.7,107,89%,28%,,,-0.1,106,83%,28%,,,59%,13%,2017
122654,12,8,4,-4.5,103,75%,17%,,,1.6,105,100%,17%,,,-0.1,107,83%,42%,,,67%,8%,2017
113159,30,12,18,4.8,110,97%,57%,,,-0.1,111,97%,67%,,,3.7,109,87%,50%,,,80%,17%,2017
144731,,,,,,,,,,,,,,,,,,,,,,,,2017
112558,62,32,30,-3.8,100,61%,11%,,,-0.2,103,74%,16%,,,-1.2,103,71%,19%,,,52%,8%,2017
139406,89,37,52,-1.6,104,72%,22%,,,1.1,105,79%,30%,,,-2.3,103,65%,21%,,,57%,13%,2017
107211,87,41,46,5,109,89%,37%,,,1.9,110,92%,46%,,,6.3,109,93%,41%,,,82%,6%,2017
104887,39,21,18,0.3,102,62%,26%,,,0.1,106,79%,31%,,,3.2,106,82%,31%,,,59%,8%,2017
143386,,,,,,,,,,,,,,,,,,,,,,,,2017
142985,63,26,37,0.8,106,79%,33%,,,1.7,109,90%,48%,,,0.9,106,83%,32%,,,76%,14%,2017
117981,20,10,10,0,105,75%,20%,,,1.4,104,70%,15%,,,-0.8,104,75%,30%,,,65%,15%,2017
123711,43,25,18,-2.4,102,60%,19%,,,-1,101,58%,7%,,,-5,99,44%,2%,,,35%,0%,2017
108519,127,63,64,1.3,107,89%,36%,,,0.4,106,89%,30%,,,0.1,106,86%,31%,,,76%,9%,2017
138992,30,14,16,-5.3,101,53%,17%,,,-1.3,106,73%,33%,,,-5.6,100,53%,3%,,,40%,0%,2017
138397,56,31,25,3.6,103,64%,23%,,,5.1,106,73%,39%,,,3.8,104,71%,20%,,,59%,11%,2017
120451,15,11,4,2.1,100,47%,13%,,,2.3,99,53%,7%,,,-0.7,97,47%,7%,,,33%,0%,2017
114792,56,30,26,-0.1,105,80%,20%,,,2.3,106,80%,34%,,,-1.6,103,71%,23%,,,61%,14%,2017
140722,90,41,49,1.1,105,74%,31%,,,3.5,107,86%,36%,,,0.4,104,72%,29%,,,63%,17%,2017
114046,23,7,16,3.2,104,65%,35%,,,2,108,83%,48%,,,3.5,105,87%,17%,,,65%,17%,2017
141052,90,48,42,0.7,107,84%,33%,,,-0.2,109,93%,42%,,,1.5,107,89%,34%,,,76%,16%,2017
132758,59,30,29,-2.1,101,59%,14%,,,-1.9,104,75%,19%,,,0.5,104,73%,24%,,,44%,7%,2017
140837,24,9,15,1.5,108,92%,33%,,,3.7,105,71%,21%,,,-0.9,104,88%,13%,,,83%,13%,2017
121567,16,12,4,3.3,107,94%,31%,,,3.4,110,100%,44%,,,3.8,108,100%,31%,,,81%,6%,2017
124943,60,31,29,0.3,104,67%,23%,,,-0.3,103,72%,25%,,,-1.8,102,67%,12%,,,53%,8%,2017
122268,62,24,38,-1,102,68%,23%,,,2.7,105,85%,19%,,,0.1,104,76%,21%,,,63%,15%,2017
143426,39,20,19,2.2,104,72%,18%,,,1.6,108,87%,49%,,,2.8,105,79%,23%,,,67%,5%,2017
136178,90,41,49,0.9,104,79%,19%,,,2.9,107,89%,33%,,,1.3,104,80%,17%,,,67%,6%,2017
117300,23,10,13,2,109,91%,61%,,,-0.6,111,96%,70%,,,0.7,108,100%,35%,,,87%,13%,2017
125950,,,,,,,,,,,,,,,,,,,,,,,,2017
133893,23,8,15,1.6,101,57%,22%,,,2.8,105,70%,30%,,,4,103,65%,17%,,,48%,4%,2017
111794,30,17,13,-3,98,40%,13%,,,0.4,97,37%,3%,,,-7.2,94,30%,0%,,,23%,0%,2017
141904,38,22,16,-1.3,105,71%,34%,,,-0.5,107,82%,42%,,,1.3,108,84%,42%,,,66%,26%,2017
123755,22,13,9,-1.4,103,55%,27%,,,1.2,105,68%,36%,,,0.3,104,77%,27%,,,55%,14%,2017
111246,10,5,5,1.3,107,70%,30%,,,-3.9,103,50%,20%,,,0.7,103,50%,30%,,,50%,10%,2017
110355,44,23,21,-2,101,59%,11%,,,0.1,106,77%,30%,,,-1.3,102,73%,9%,,,41%,2%,2017
107294,59,32,27,0.8,102,69%,12%,,,2,106,86%,20%,,,3.2,105,86%,10%,,,63%,2%,2017
107849,61,29,32,-2.6,104,69%,25%,,,-1.2,106,75%,25%,,,-3.3,103,62%,16%,,,52%,11%,2017
142354,85,35,50,2.4,106,73%,38%,,,1.5,107,81%,42%,,,2.6,106,82%,34%,,,69%,18%,2017
102976,60,37,23,2,108,88%,40%,,,-0.1,111,93%,57%,,,2.4,108,97%,38%,,,80%,10%,2017
113255,42,17,25,4.3,107,93%,33%,,,2.3,108,95%,29%,,,2.5,105,90%,14%,,,79%,12%,2017
121448,22,12,10,4.7,107,86%,41%,,,3.6,108,91%,36%,,,3.2,106,82%,23%,,,77%,18%,2017
139710,57,29,28,3.3,103,68%,7%,,,6.2,101,56%,7%,,,1.6,101,51%,2%,,,42%,2%,2017
138372,28,11,17,-2,102,54%,18%,,,-1.2,104,68%,25%,,,-2.5,101,64%,7%,,,46%,4%,2017
116300,26,9,17,1.5,108,77%,50%,,,-1.5,108,85%,38%,,,0.2,107,77%,46%,,,69%,12%,2017
126263,25,12,13,2.4,106,80%,28%,,,1.2,108,76%,40%,,,3.5,107,88%,36%,,,68%,12%,2017
119185,49,26,23,1.8,98,49%,6%,,,4.5,103,67%,18%,,,5.5,102,67%,8%,,,43%,2%,2017
138999,60,29,31,-1,102,62%,15%,,,1.2,105,73%,20%,,,-2.3,101,67%,7%,,,53%,3%,2017
120838,45,26,19,-1.8,103,69%,22%,,,-0.1,106,80%,22%,,,-3,102,78%,13%,,,67%,7%,2017
133474,42,20,22,-3.9,98,48%,10%,,,0.4,101,52%,14%,,,-1.9,100,62%,12%,,,36%,2%,2017
139544,54,31,23,2.8,103,69%,17%,,,-0.5,102,65%,6%,,,-0.4,100,57%,4%,,,39%,0%,2017
110781,16,9,7,0.5,101,75%,0%,,,1.4,102,69%,0%,,,1,102,63%,19%,,,50%,0%,2017
140189,49,28,21,-2.4,104,76%,31%,,,-5.1,103,63%,16%,,,-5,101,61%,10%,,,47%,2%,2017
123484,18,8,10,-0.1,103,72%,22%,,,0.3,102,50%,22%,,,0.3,103,67%,17%,,,56%,17%,2017
137747,133,70,63,0.8,106,80%,36%,,,-1.2,106,80%,29%,,,0.6,106,83%,32%,,,71%,12%,2017
122717,59,29,30,2.6,104,78%,25%,,,1.3,103,68%,20%,,,2.3,104,83%,22%,,,69%,7%,2017
139687,,,,,,,,,,,,,,,,,,,,,,,,2017
113281,21,9,12,-0.7,101,52%,24%,,,-3.3,104,67%,29%,,,-1.5,101,62%,14%,,,48%,5%,2017
122243,34,20,14,-1.9,103,65%,21%,,,-0.8,105,71%,26%,,,-2.6,102,59%,24%,,,53%,12%,2017
141525,25,10,15,2.6,110,96%,48%,,,-0.1,112,96%,68%,,,2.6,110,88%,56%,,,80%,24%,2017
111818,21,12,9,2.2,108,81%,38%,,,2,110,86%,52%,,,2.7,108,86%,38%,,,76%,19%,2017
138169,49,27,22,0.9,106,71%,22%,,,2.6,105,71%,14%,,,-1.1,103,80%,2%,,,69%,2%,2017
118161,29,18,11,5.7,103,69%,28%,,,1.2,104,66%,31%,,,3.9,102,55%,21%,,,55%,10%,2017
121951,61,27,34,-1,105,82%,21%,,,-0.8,106,84%,20%,,,-0.2,106,84%,31%,,,72%,8%,2017
104992,80,39,41,0.8,103,68%,19%,,,1.4,104,76%,23%,,,-0.2,102,59%,19%,,,53%,9%,2017
126232,18,6,12,-6.9,97,28%,0%,,,-1.8,100,50%,0%,,,-4.2,100,56%,11%,,,22%,0%,2017
121661,27,15,12,0.8,103,85%,11%,,,4.5,109,100%,26%,,,0.8,104,74%,22%,,,63%,7%,2017
119917,26,15,11,3.2,110,88%,50%,,,-1,110,88%,54%,,,2.1,108,92%,46%,,,81%,8%,2017
137761,48,23,25,4.7,108,92%,33%,,,3.1,110,98%,52%,,,3.9,107,98%,35%,,,88%,13%,2017
119942,31,18,13,1.7,104,74%,10%,,,1.6,106,77%,29%,,,3.6,105,77%,19%,,,71%,3%,2017
107728,62,37,25,-1,103,77%,18%,,,1.4,109,84%,47%,,,1.3,106,84%,29%,,,74%,10%,2017
141154,24,11,13,0.4,102,58%,29%,,,2.7,107,75%,46%,,,1,103,75%,29%,,,58%,17%,2017
141162,18,8,10,5.3,112,100%,72%,,,2.3,109,89%,56%,,,3.4,109,100%,50%,,,89%,28%,2017
126249,21,13,8,2.9,107,81%,38%,,,1.2,110,86%,57%,,,1.2,105,86%,19%,,,71%,14%,2017
131409,29,19,10,-0.7,103,66%,21%,,,2.8,109,97%,48%,,,2.7,107,90%,31%,,,66%,14%,2017
133322,37,22,15,-1,101,59%,8%,,,-1.3,104,84%,11%,,,0,102,70%,8%,,,41%,3%,2017
143218,94,42,52,-2.3,102,62%,21%,,,-1.1,106,81%,34%,,,-0.8,104,77%,23%,,,60%,6%,2017
134867,45,22,23,1.1,107,82%,33%,,,-0.8,111,89%,56%,,,0.6,107,82%,31%,,,76%,13%,2017
142234,57,33,24,5.2,110,96%,49%,,,2.3,108,95%,33%,,,2.8,107,96%,28%,,,91%,11%,2017
