URN,KS2 Pupils,KS2 Boys,KS2 Girls,Reading Progress,Reading Score,Reading Meet Std,Reading Exceed Std,Reading Progress Band,Reading Progress Desc,Writing Progress,Writing Score,Writing Meet Std,Writing Exceed Std,Writing Progress Band,Writing Progress Desc,Maths Progress,Maths Score,Maths Meet Std,Maths Exceed Std,Maths Progress Band,Maths Progress Desc,Overall Meet Std,Overall Exceed Std,Academic Year
106584,18,11,7,0.7,110,89%,39%,3,Average,-2.9,110,83%,56%,5,Well Below Average,0.2,108,89%,39%,3,Average,78%,11%,2018
105066,34,20,14,0,107,88%,24%,3,Average,-0.7,105,74%,21%,3,Average,-2.7,103,76%,15%,4,Below Average,74%,12%,2018
141144,49,28,21,-5.1,98,43%,10%,5,Well Below Average,-1.1,102,63%,20%,3,Average,-2.8,99,51%,12%,4,Below Average,33%,6%,2018
145916,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
120151,15,8,7,-1.1,106,93%,20%,3,Average,0.3,106,87%,27%,3,Average,-1.5,105,87%,13%,3,Average,80%,13%,2018
142643,59,28,31,-1.1,105,81%,24%,3,Average,-0.2,105,83%,24%,3,Average,-1.1,104,80%,14%,3,Average,66%,5%,2018
110413,15,5,10,-1.5,107,80%,40%,3,Average,-0.8,105,80%,13%,3,Average,-3.3,104,80%,0%,5,Well Below Average,73%,0%,2018
115861,17,9,8,-1.4,104,71%,18%,3,Average,2.7,103,65%,18%,3,Average,-1.2,103,82%,18%,3,Average,71%,6%,2018
107615,50,21,29,-4.4,98,44%,4%,5,Well Below Average,-3.1,104,78%,18%,5,Well Below Average,-1.3,100,54%,10%,3,Average,37%,0%,2018
118270,70,36,34,0.2,106,77%,30%,3,Average,1.6,105,76%,23%,2,Above Average,0.3,105,76%,29%,3,Average,69%,16%,2018
124565,27,10,17,-1.5,103,74%,15%,3,Average,-0.2,101,63%,7%,3,Average,-1.4,103,78%,11%,3,Average,67%,4%,2018
130885,64,34,30,0.6,107,91%,33%,3,Average,-1.5,107,83%,39%,4,Below Average,0.1,106,84%,31%,3,Average,77%,6%,2018
112552,16,6,10,-0.9,106,88%,31%,3,Average,0.7,107,94%,31%,3,Average,-2,104,63%,25%,3,Average,63%,19%,2018
119366,31,11,20,1,103,68%,26%,3,Average,-0.2,104,74%,32%,3,Average,-0.4,101,58%,19%,3,Average,55%,3%,2018
119164,44,28,16,2.4,105,80%,25%,2,Above Average,2.4,106,86%,27%,2,Above Average,2.4,104,80%,20%,2,Above Average,70%,9%,2018
119425,30,13,17,-1,103,73%,13%,3,Average,1.2,109,90%,63%,3,Average,3.6,107,87%,37%,1,Well Above Average,73%,3%,2018
115964,66,31,35,-1.8,105,86%,17%,4,Below Average,-0.1,106,89%,26%,3,Average,-1.5,104,80%,17%,4,Below Average,70%,6%,2018
137183,15,8,7,-2.4,105,73%,33%,3,Average,-2,104,87%,13%,3,Average,-2.2,104,80%,13%,3,Average,60%,7%,2018
134281,30,15,15,-0.1,104,73%,20%,3,Average,-0.3,105,73%,17%,3,Average,-0.3,103,73%,20%,3,Average,67%,7%,2018
131023,14,9,5,-3.3,,0%,0%,3,Average,-3.3,,0%,0%,5,Well Below Average,-3.3,,0%,0%,5,Well Below Average,0%,0%,2018
119056,1,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
135547,11,8,3,-4.4,,0%,0%,5,Well Below Average,-3.7,,0%,0%,5,Well Below Average,-4.4,,0%,0%,5,Well Below Average,0%,0%,2018
141407,15,10,5,-6.3,,0%,0%,5,Well Below Average,-6.9,,0%,0%,5,Well Below Average,-8,,0%,0%,5,Well Below Average,0%,0%,2018
143318,7,6,1,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,0%,0%,2018
117052,8,4,4,-6.5,,0%,0%,5,Well Below Average,-5.9,,0%,0%,5,Well Below Average,-6.1,,0%,0%,5,Well Below Average,0%,0%,2018
113036,9,6,3,-5.3,83,0%,0%,5,Well Below Average,-5.7,90,0%,0%,5,Well Below Average,-5.8,80,0%,0%,5,Well Below Average,0%,0%,2018
108882,18,13,5,0.1,,0%,0%,3,Average,0.3,,0%,0%,3,Average,0.7,,0%,0%,3,Average,0%,0%,2018
142940,1,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
113033,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
100096,14,12,2,-3.5,,0%,0%,5,Well Below Average,-3,,0%,0%,3,Average,-1.7,,0%,0%,3,Average,0%,0%,2018
119052,4,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
104414,9,5,4,-6.6,,0%,0%,5,Well Below Average,-6.5,,0%,0%,5,Well Below Average,-6.4,,0%,0%,5,Well Below Average,0%,0%,2018
102175,2,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
139728,6,5,1,,99,17%,0%,,NOT AVAIL,,95,0%,0%,,NOT AVAIL,,98,17%,0%,,NOT AVAIL,0%,0%,2018
106278,9,9,0,-7.9,95,0%,0%,5,Well Below Average,-7.8,94,0%,0%,5,Well Below Average,-10.7,88,0%,0%,5,Well Below Average,0%,0%,2018
131988,7,7,0,-7.2,,0%,0%,5,Well Below Average,-8,,0%,0%,5,Well Below Average,-8.1,,0%,0%,5,Well Below Average,0%,0%,2018
137838,17,13,4,-9.2,,0%,0%,5,Well Below Average,-8.9,,0%,0%,5,Well Below Average,-9.7,,0%,0%,5,Well Below Average,0%,0%,2018
105276,7,5,2,-7.1,93,14%,0%,5,Well Below Average,-9.7,95,0%,0%,5,Well Below Average,-6.9,88,0%,0%,5,Well Below Average,0%,0%,2018
119861,4,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
119897,3,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
140079,17,14,3,-6.5,82,0%,0%,5,Well Below Average,-7.6,86,0%,0%,5,Well Below Average,-7.1,81,0%,0%,5,Well Below Average,0%,0%,2018
137554,14,9,5,-8.9,,0%,0%,5,Well Below Average,-6.3,,0%,0%,5,Well Below Average,-7.3,,0%,0%,5,Well Below Average,0%,0%,2018
103763,7,6,1,-2.5,,0%,0%,3,Average,-2.5,,0%,0%,3,Average,-1.3,,0%,0%,3,Average,0%,0%,2018
143879,10,6,4,-2.5,,0%,0%,3,Average,-2.6,,0%,0%,3,Average,-2.1,,0%,0%,3,Average,0%,0%,2018
141476,8,7,1,1.9,89,0%,0%,3,Average,-3.8,94,13%,0%,3,Average,0.3,83,0%,0%,3,Average,0%,0%,2018
144234,20,9,11,-4.5,,0%,0%,5,Well Below Average,-4.7,,0%,0%,5,Well Below Average,-5.2,,0%,0%,5,Well Below Average,0%,0%,2018
137998,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
141865,16,14,2,-6.2,103,44%,19%,5,Well Below Average,-12,96,25%,0%,5,Well Below Average,-8,99,31%,0%,5,Well Below Average,13%,0%,2018
131102,20,15,5,1.2,,0%,0%,3,Average,1.6,,0%,0%,3,Average,0.9,,0%,0%,3,Average,0%,0%,2018
100643,8,7,1,-7.2,,0%,0%,5,Well Below Average,-7,,0%,0%,5,Well Below Average,-7.8,,0%,0%,5,Well Below Average,0%,0%,2018
139628,10,5,5,-3.8,,0%,0%,5,Well Below Average,-3.9,,0%,0%,5,Well Below Average,-4.7,,0%,0%,5,Well Below Average,0%,0%,2018
124522,17,13,4,-5.7,,0%,0%,5,Well Below Average,-5.8,,0%,0%,5,Well Below Average,-6,,0%,0%,5,Well Below Average,0%,0%,2018
104495,13,7,6,-1.3,,0%,0%,3,Average,-3.7,,0%,0%,5,Well Below Average,-2.3,,0%,0%,3,Average,0%,0%,2018
103605,13,11,2,1.4,,0%,0%,3,Average,0.5,,0%,0%,3,Average,1.3,,0%,0%,3,Average,0%,0%,2018
139444,12,9,3,-9.5,,0%,0%,5,Well Below Average,-9.1,,0%,0%,5,Well Below Average,-9,,0%,0%,5,Well Below Average,0%,0%,2018
102176,9,3,6,-8,,0%,0%,5,Well Below Average,-7.2,,0%,0%,5,Well Below Average,-8.8,,0%,0%,5,Well Below Average,0%,0%,2018
119032,7,4,3,-2.8,,0%,0%,3,Average,-3.4,,0%,0%,3,Average,-3.6,,0%,0%,3,Average,0%,0%,2018
139386,22,13,9,-0.7,101,68%,14%,3,Average,-1.1,101,68%,9%,3,Average,-0.4,101,73%,5%,3,Average,50%,0%,2018
118280,82,45,37,-1.6,105,77%,37%,4,Below Average,-1.4,105,78%,28%,4,Below Average,-3.1,103,74%,13%,4,Below Average,63%,6%,2018
116907,4,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
143445,30,12,18,-2.9,102,67%,23%,5,Well Below Average,-1.1,99,50%,0%,3,Average,-2.3,102,60%,27%,4,Below Average,47%,3%,2018
144890,25,12,13,-1.4,105,68%,32%,3,Average,-2.6,105,64%,24%,4,Below Average,-2.6,103,68%,16%,4,Below Average,60%,8%,2018
140670,13,9,4,-7.1,101,62%,8%,5,Well Below Average,-5.3,101,38%,23%,5,Well Below Average,-7.3,99,46%,8%,5,Well Below Average,31%,0%,2018
139053,58,31,27,0.2,102,69%,14%,3,Average,3.7,108,86%,43%,1,Well Above Average,3.4,105,84%,31%,1,Well Above Average,67%,7%,2018
116838,9,3,6,4.7,108,78%,56%,1,Well Above Average,1.6,107,78%,56%,3,Average,-4.9,98,33%,11%,5,Well Below Average,33%,11%,2018
110617,33,19,14,-0.2,105,70%,33%,3,Average,-2.4,104,73%,33%,4,Below Average,-2.5,103,67%,21%,4,Below Average,55%,6%,2018
136941,59,29,30,3,108,90%,36%,2,Above Average,1.3,108,81%,44%,3,Average,2.4,106,85%,39%,2,Above Average,76%,17%,2018
143072,31,12,19,1.2,108,97%,42%,3,Average,-2.3,107,94%,26%,4,Below Average,-1,105,90%,19%,3,Average,81%,3%,2018
111198,31,17,14,0.8,106,77%,26%,3,Average,0.9,104,71%,26%,3,Average,0.8,104,77%,26%,3,Average,71%,16%,2018
124423,122,69,53,-3.5,102,62%,19%,,NOT AVAIL,-2.9,103,65%,17%,,NOT AVAIL,-2.5,102,62%,14%,,NOT AVAIL,49%,4%,2018
130372,90,38,52,1.8,105,81%,24%,2,Above Average,2.5,111,87%,62%,2,Above Average,5,108,89%,39%,1,Well Above Average,74%,13%,2018
137543,81,38,43,-0.8,103,74%,16%,3,Average,1.4,103,73%,17%,2,Above Average,-1.1,102,70%,9%,3,Average,56%,5%,2018
131177,46,17,29,0.2,105,83%,24%,3,Average,2.9,109,96%,50%,1,Well Above Average,3.3,107,89%,39%,1,Well Above Average,74%,13%,2018
116307,48,24,24,-3,102,54%,25%,5,Well Below Average,-3,101,58%,15%,5,Well Below Average,-6,99,54%,6%,5,Well Below Average,42%,2%,2018
112284,25,11,14,2.3,108,92%,48%,3,Average,-0.6,109,92%,60%,3,Average,2.1,108,88%,52%,3,Average,84%,12%,2018
133406,37,18,19,-2.9,102,73%,16%,5,Well Below Average,-0.4,103,76%,19%,3,Average,-2.2,102,78%,14%,4,Below Average,62%,8%,2018
100009,59,30,29,-0.4,104,75%,27%,3,Average,0.2,107,81%,36%,3,Average,2,106,80%,37%,2,Above Average,71%,14%,2018
103356,30,13,17,-0.6,106,77%,37%,3,Average,0,112,90%,67%,3,Average,1.7,108,83%,43%,3,Average,73%,20%,2018
112565,7,3,4,6.8,111,100%,57%,1,Well Above Average,2.2,117,100%,100%,3,Average,1.8,106,100%,43%,3,Average,86%,29%,2018
140306,14,6,8,2.8,109,93%,50%,3,Average,1.9,107,86%,36%,3,Average,-0.7,105,86%,29%,3,Average,86%,21%,2018
113297,38,22,16,0.2,101,63%,11%,3,Average,0.8,103,74%,21%,3,Average,3.3,104,79%,16%,1,Well Above Average,61%,0%,2018
135215,84,41,43,1.6,108,90%,42%,2,Above Average,-1.3,110,94%,46%,3,Average,1.1,106,89%,30%,3,Average,74%,11%,2018
138560,53,18,35,-1,105,79%,23%,3,Average,0.6,107,83%,25%,3,Average,0.2,105,85%,15%,3,Average,75%,6%,2018
111849,48,32,16,-1.3,104,71%,17%,3,Average,1.8,103,75%,17%,2,Above Average,-0.1,103,79%,21%,3,Average,65%,4%,2018
140741,15,7,8,3.5,110,100%,47%,1,Well Above Average,0.7,109,87%,47%,3,Average,4,110,100%,53%,1,Well Above Average,80%,20%,2018
112119,11,6,5,0.3,108,91%,36%,3,Average,-1.2,106,91%,27%,3,Average,-1,106,82%,27%,3,Average,82%,9%,2018
139073,57,19,38,1.6,102,63%,18%,3,Average,2.3,101,54%,16%,2,Above Average,0.2,100,58%,9%,3,Average,47%,5%,2018
122615,12,6,6,-1.8,105,75%,50%,3,Average,-3.1,103,75%,25%,3,Average,-1,105,83%,25%,3,Average,75%,17%,2018
142238,37,16,21,-1.3,104,73%,14%,3,Average,-3.6,104,78%,19%,5,Well Below Average,-0.3,104,78%,19%,3,Average,46%,3%,2018
102556,16,11,5,-0.2,,0%,0%,3,Average,-0.5,,0%,0%,3,Average,-0.1,,0%,0%,3,Average,0%,0%,2018
103632,9,6,3,-4.3,97,22%,11%,,NOT AVAIL,-1.4,97,33%,0%,,NOT AVAIL,-5.5,96,11%,0%,,NOT AVAIL,0%,0%,2018
144851,13,9,4,-7.9,,0%,0%,5,Well Below Average,-8.7,,0%,0%,5,Well Below Average,-10,,0%,0%,5,Well Below Average,0%,0%,2018
113961,26,23,3,-8.4,,0%,0%,5,Well Below Average,-7.6,,0%,0%,5,Well Below Average,-7.9,,0%,0%,5,Well Below Average,0%,0%,2018
106170,12,10,2,1.9,104,17%,8%,3,Average,3.1,98,8%,0%,3,Average,0.2,98,8%,0%,3,Average,0%,0%,2018
140244,13,11,2,-7.7,99,15%,0%,5,Well Below Average,-7.1,100,15%,8%,5,Well Below Average,-8.9,96,15%,0%,5,Well Below Average,15%,0%,2018
126156,12,12,0,,,0%,0%,,NOT AVAIL,-14.2,,0%,0%,5,Well Below Average,,,0%,0%,,NOT AVAIL,0%,0%,2018
133440,8,5,3,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,0%,0%,2018
113650,7,6,1,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,0%,0%,2018
106392,18,18,0,-12.5,91,17%,0%,5,Well Below Average,-13.7,93,6%,0%,5,Well Below Average,-11.8,88,11%,0%,5,Well Below Average,11%,0%,2018
140067,11,10,1,-14,92,0%,0%,5,Well Below Average,-11.4,95,0%,0%,5,Well Below Average,-14.2,95,0%,0%,5,Well Below Average,0%,0%,2018
103603,9,7,2,-8.9,93,0%,0%,5,Well Below Average,-6.4,97,0%,0%,5,Well Below Average,-12.5,,0%,0%,5,Well Below Average,0%,0%,2018
117679,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
108738,22,14,8,-10.7,101,5%,0%,5,Well Below Average,-10.3,101,5%,0%,5,Well Below Average,-12,,0%,0%,5,Well Below Average,0%,0%,2018
119880,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
119892,2,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
133441,6,3,3,-9.6,83,0%,0%,5,Well Below Average,-12.3,87,0%,0%,5,Well Below Average,-13.7,83,0%,0%,5,Well Below Average,0%,0%,2018
123339,9,5,4,,,0%,0%,,NOT AVAIL,11.4,,0%,0%,1,Well Above Average,,,0%,0%,,NOT AVAIL,0%,0%,2018
101968,19,9,10,-2.1,,0%,0%,3,Average,-1.9,,0%,0%,3,Average,-2,,0%,0%,3,Average,0%,0%,2018
126162,28,18,10,-6.9,,0%,0%,5,Well Below Average,-6.9,,0%,0%,5,Well Below Average,-6.4,,0%,0%,5,Well Below Average,0%,0%,2018
110183,10,8,2,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,0%,0%,2018
125473,7,5,2,-1.7,,0%,0%,3,Average,-1.9,,0%,0%,3,Average,-1.9,,0%,0%,3,Average,0%,0%,2018
144053,24,18,6,-7.7,,0%,0%,5,Well Below Average,-6.2,,0%,0%,5,Well Below Average,-9.6,,0%,0%,5,Well Below Average,0%,0%,2018
116605,18,14,4,-6.1,,0%,0%,5,Well Below Average,-5.1,,0%,0%,5,Well Below Average,-6.2,,0%,0%,5,Well Below Average,0%,0%,2018
138634,15,14,1,-10.9,104,13%,0%,5,Well Below Average,-13.8,97,7%,0%,5,Well Below Average,-12.4,,0%,0%,5,Well Below Average,0%,0%,2018
139691,13,9,4,2,101,62%,8%,3,Average,-2.7,100,62%,0%,3,Average,1.6,100,62%,0%,3,Average,54%,0%,2018
123344,7,4,3,-6.4,,0%,0%,5,Well Below Average,-5.8,,0%,0%,5,Well Below Average,-7,,0%,0%,5,Well Below Average,0%,0%,2018
101697,4,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
102554,14,8,6,-13,,0%,0%,5,Well Below Average,-11.4,,0%,0%,5,Well Below Average,-12.5,,0%,0%,5,Well Below Average,0%,0%,2018
143589,28,22,6,-11.1,,0%,0%,5,Well Below Average,-9.7,,0%,0%,5,Well Below Average,-10.7,,0%,0%,5,Well Below Average,0%,0%,2018
131552,6,6,0,,89,0%,0%,,NOT AVAIL,-7.7,90,0%,0%,5,Well Below Average,,87,0%,0%,,NOT AVAIL,0%,0%,2018
124518,10,6,4,-10.7,,0%,0%,5,Well Below Average,-10.8,,0%,0%,5,Well Below Average,-10.6,,0%,0%,5,Well Below Average,0%,0%,2018
140325,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
119889,11,7,4,-5.6,,0%,0%,5,Well Below Average,-5.2,,0%,0%,5,Well Below Average,-5.5,,0%,0%,5,Well Below Average,0%,0%,2018
113641,32,27,5,-8.1,102,3%,0%,5,Well Below Average,-8.2,,0%,0%,5,Well Below Average,-8.7,99,0%,0%,5,Well Below Average,0%,0%,2018
112464,7,5,2,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,0%,0%,2018
103619,19,13,6,-3.5,,0%,0%,5,Well Below Average,-3.2,,0%,0%,5,Well Below Average,-3.3,,0%,0%,5,Well Below Average,0%,0%,2018
106490,22,9,13,1.7,108,86%,45%,3,Average,3.1,108,86%,36%,1,Well Above Average,2.2,108,95%,41%,3,Average,86%,23%,2018
124514,25,20,5,-7.4,95,0%,0%,5,Well Below Average,-3.6,,0%,0%,5,Well Below Average,-7.6,,0%,0%,5,Well Below Average,0%,0%,2018
139477,44,25,19,3.2,106,84%,23%,1,Well Above Average,3.7,108,89%,34%,1,Well Above Average,6,109,93%,48%,1,Well Above Average,80%,14%,2018
114013,40,25,15,-1.1,104,73%,20%,3,Average,-0.2,104,65%,20%,3,Average,-0.5,104,78%,18%,3,Average,60%,8%,2018
146267,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
145941,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
131980,41,22,19,2.7,107,80%,37%,2,Above Average,0.6,107,80%,44%,3,Average,1.7,105,83%,32%,3,Average,80%,7%,2018
143940,25,13,12,1.3,104,76%,20%,3,Average,5.9,104,72%,24%,1,Well Above Average,3.5,106,92%,28%,1,Well Above Average,76%,16%,2018
145411,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
139080,25,12,13,-0.2,107,84%,36%,3,Average,3.5,105,88%,16%,1,Well Above Average,1.6,108,92%,36%,3,Average,84%,28%,2018
139108,46,23,23,-0.6,105,70%,28%,3,Average,1.8,106,80%,35%,2,Above Average,1.8,106,89%,26%,2,Above Average,65%,15%,2018
143939,54,20,34,-2.4,102,76%,17%,4,Below Average,2.8,103,67%,22%,1,Well Above Average,0.2,104,81%,11%,3,Average,74%,6%,2018
140085,60,33,27,1.2,108,93%,37%,3,Average,3,109,92%,42%,1,Well Above Average,1.5,107,92%,33%,2,Above Average,90%,15%,2018
145940,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
145939,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
106094,28,14,14,-1.9,103,57%,11%,3,Average,-1.2,101,54%,14%,3,Average,-5.8,98,36%,4%,5,Well Below Average,32%,0%,2018
139038,60,28,32,-0.1,105,83%,25%,3,Average,-0.6,106,78%,30%,3,Average,-1,104,83%,25%,3,Average,73%,8%,2018
135282,87,40,47,0.5,104,70%,28%,3,Average,-1.6,108,83%,44%,4,Below Average,0,103,71%,20%,3,Average,57%,10%,2018
136061,42,21,21,-1.8,102,69%,12%,3,Average,-2.6,100,55%,12%,4,Below Average,-2,101,64%,12%,4,Below Average,52%,5%,2018
143087,88,47,41,3.4,106,83%,32%,1,Well Above Average,0.6,109,85%,51%,3,Average,2.7,106,85%,27%,2,Above Average,73%,7%,2018
140097,16,11,5,-2.1,97,50%,6%,3,Average,2.9,103,69%,19%,1,Well Above Average,-1.1,98,44%,6%,3,Average,38%,6%,2018
119614,15,8,7,-2.5,107,87%,40%,3,Average,-2.6,109,93%,47%,3,Average,-2.8,107,100%,27%,4,Below Average,80%,20%,2018
110616,43,25,18,0.5,108,88%,40%,3,Average,-1.7,106,79%,35%,3,Average,-2.4,104,70%,26%,4,Below Average,60%,9%,2018
111263,20,9,11,-1.9,104,80%,20%,3,Average,-2.8,102,75%,15%,5,Well Below Average,-4.1,101,60%,5%,5,Well Below Average,55%,0%,2018
105056,92,48,44,-2,104,70%,23%,4,Below Average,-1.6,103,70%,24%,4,Below Average,-2.7,102,65%,20%,4,Below Average,57%,2%,2018
120022,98,43,55,0.2,107,87%,36%,3,Average,-0.7,107,90%,34%,3,Average,0.8,106,88%,30%,3,Average,84%,10%,2018
111630,19,9,10,0.9,106,89%,11%,3,Average,-0.8,110,95%,47%,3,Average,-0.3,104,84%,11%,3,Average,68%,5%,2018
111290,58,34,24,0.1,106,81%,29%,3,Average,-1.2,107,81%,40%,3,Average,-0.5,105,71%,28%,3,Average,69%,14%,2018
112603,30,15,15,-0.5,107,77%,30%,3,Average,0.5,108,83%,33%,3,Average,-0.3,106,80%,20%,3,Average,70%,13%,2018
110519,42,23,19,-1.3,106,86%,33%,3,Average,-2.4,107,88%,33%,4,Below Average,-2.2,105,81%,31%,4,Below Average,74%,19%,2018
121849,15,8,7,1.1,109,100%,33%,3,Average,1,113,100%,73%,3,Average,-0.4,106,87%,40%,3,Average,87%,13%,2018
145198,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
121123,21,10,11,-2.6,103,62%,29%,3,Average,-0.4,101,67%,10%,3,Average,-2.1,103,67%,10%,3,Average,48%,10%,2018
138979,37,12,25,-3.4,100,57%,14%,5,Well Below Average,-3.8,102,57%,22%,5,Well Below Average,-2.5,100,51%,3%,4,Below Average,43%,3%,2018
116305,62,28,34,1.1,108,85%,44%,3,Average,0.1,106,77%,27%,3,Average,-0.8,105,87%,21%,3,Average,79%,10%,2018
119539,21,12,9,3.2,109,86%,52%,1,Well Above Average,-0.5,106,81%,29%,3,Average,-0.7,105,81%,24%,3,Average,81%,5%,2018
122341,98,55,43,0.2,107,83%,38%,,NOT AVAIL,-0.7,107,88%,35%,,NOT AVAIL,0.8,107,88%,29%,,NOT AVAIL,78%,8%,2018
107007,56,29,27,-1.2,99,54%,13%,3,Average,3.4,102,61%,29%,1,Well Above Average,-0.5,100,59%,11%,3,Average,48%,5%,2018
109870,74,40,34,-1.6,104,74%,34%,4,Below Average,-0.5,105,76%,36%,3,Average,-0.4,104,80%,26%,3,Average,69%,12%,2018
103760,3,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
121258,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
103025,8,6,2,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,,,0%,0%,,NOT AVAIL,0%,0%,2018
115471,11,5,6,-3.9,,0%,0%,3,Average,-3.5,,0%,0%,3,Average,-2.7,,0%,0%,3,Average,0%,0%,2018
115823,4,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
121254,13,12,1,-11.3,,0%,0%,5,Well Below Average,-10.5,,0%,0%,5,Well Below Average,-11.6,,0%,0%,5,Well Below Average,0%,0%,2018
133432,5,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
141155,29,15,14,-0.6,102,66%,21%,3,Average,1.8,104,72%,24%,3,Average,0,105,72%,21%,3,Average,55%,10%,2018
119685,20,8,12,2.5,107,85%,30%,3,Average,0,106,90%,10%,3,Average,-1.2,102,80%,5%,3,Average,75%,5%,2018
105092,53,29,24,0.7,106,83%,32%,3,Average,-2,106,79%,36%,4,Below Average,0.6,105,81%,25%,3,Average,68%,4%,2018
146088,,,,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,,,,NOT AVAIL,,,2018
108395,30,11,19,2.1,108,90%,37%,3,Average,0.1,110,93%,53%,3,Average,2.9,109,97%,37%,2,Above Average,80%,17%,2018
110027,31,15,16,4.4,109,97%,45%,1,Well Above Average,1.4,107,97%,32%,3,Average,2.2,106,90%,26%,2,Above Average,84%,13%,2018
124235,11,5,6,1.5,107,82%,27%,3,Average,4.8,108,100%,27%,1,Well Above Average,-0.4,104,73%,9%,3,Average,55%,9%,2018
123846,30,16,14,2.4,107,90%,40%,2,Above Average,0.9,107,80%,40%,3,Average,2.4,107,90%,27%,2,Above Average,80%,3%,2018
107559,30,15,15,0.9,107,83%,33%,3,Average,-1.4,105,87%,23%,3,Average,-1.2,104,77%,17%,3,Average,57%,0%,2018
119669,16,10,6,5,107,94%,31%,1,Well Above Average,3.1,105,75%,31%,1,Well Above Average,3.2,105,81%,19%,1,Well Above Average,75%,6%,2018
140641,31,20,11,-0.6,104,71%,29%,3,Average,0.5,104,77%,16%,3,Average,-1.5,103,71%,16%,3,Average,61%,10%,2018
115152,31,15,16,-0.5,103,68%,23%,3,Average,1.9,106,81%,42%,3,Average,2.5,106,84%,26%,2,Above Average,61%,10%,2018
139532,16,11,5,0.7,102,63%,25%,3,Average,1.7,102,69%,19%,3,Average,-3.3,97,50%,6%,5,Well Below Average,44%,6%,2018
119671,30,15,15,0.7,107,93%,30%,3,Average,-1.6,107,90%,33%,3,Average,0.4,106,87%,27%,3,Average,73%,13%,2018
113848,35,17,18,3.4,108,91%,40%,1,Well Above Average,2.1,117,100%,89%,2,Above Average,5.5,110,94%,51%,1,Well Above Average,83%,20%,2018
104235,29,15,14,-1.5,105,66%,38%,3,Average,-3.9,107,83%,41%,5,Well Below Average,-1.7,104,72%,21%,3,Average,59%,7%,2018
112926,50,22,28,3.4,106,78%,38%,1,Well Above Average,2.6,109,88%,56%,2,Above Average,2.1,105,78%,34%,2,Above Average,72%,14%,2018
137371,30,13,17,-1.8,102,67%,13%,3,Average,-1.8,103,60%,17%,3,Average,-1.1,102,57%,20%,3,Average,47%,3%,2018
140766,23,16,7,4.6,108,91%,39%,1,Well Above Average,-0.1,109,78%,48%,3,Average,4.5,108,83%,39%,1,Well Above Average,74%,9%,2018
